"행정구역별(시군구)","항목","단위","2010 년",
"강원도","총인구","","1471513",
"강원도","남자","","738399",
"강원도","여자","","733114",
"강원도","총내국인","","1463650",
"강원도","남자","","735075",
"강원도","여자","","728575",
"강원도","총외국인","","7863",
"강원도","남자","","3324",
"강원도","여자","","4539",
"춘천시","총인구","","276232",
"춘천시","남자","","136312",
"춘천시","여자","","139920",
"춘천시","총내국인","","274220",
"춘천시","남자","","135482",
"춘천시","여자","","138738",
"춘천시","총외국인","","2012",
"춘천시","남자","","830",
"춘천시","여자","","1182",
"원주시","총인구","","311449",
"원주시","남자","","155734",
"원주시","여자","","155715",
"원주시","총내국인","","309803",
"원주시","남자","","154928",
"원주시","여자","","154875",
"원주시","총외국인","","1646",
"원주시","남자","","806",
"원주시","여자","","840",
"강릉시","총인구","","218471",
"강릉시","남자","","108806",
"강릉시","여자","","109665",
"강릉시","총내국인","","217481",
"강릉시","남자","","108390",
"강릉시","여자","","109091",
"강릉시","총외국인","","990",
"강릉시","남자","","416",
"강릉시","여자","","574",
"동해시","총인구","","90574",
"동해시","남자","","45999",
"동해시","여자","","44575",
"동해시","총내국인","","90321",
"동해시","남자","","45910",
"동해시","여자","","44411",
"동해시","총외국인","","253",
"동해시","남자","","89",
"동해시","여자","","164",
"태백시","총인구","","51558",
"태백시","남자","","26457",
"태백시","여자","","25101",
"태백시","총내국인","","51400",
"태백시","남자","","26413",
"태백시","여자","","24987",
"태백시","총외국인","","158",
"태백시","남자","","44",
"태백시","여자","","114",
"속초시","총인구","","80791",
"속초시","남자","","39166",
"속초시","여자","","41625",
"속초시","총내국인","","80505",
"속초시","남자","","39038",
"속초시","여자","","41467",
"속초시","총외국인","","286",
"속초시","남자","","128",
"속초시","여자","","158",
"삼척시","총인구","","67454",
"삼척시","남자","","34064",
"삼척시","여자","","33390",
"삼척시","총내국인","","67131",
"삼척시","남자","","33901",
"삼척시","여자","","33230",
"삼척시","총외국인","","323",
"삼척시","남자","","163",
"삼척시","여자","","160",
"홍천군","총인구","","62888",
"홍천군","남자","","31643",
"홍천군","여자","","31245",
"홍천군","총내국인","","62540",
"홍천군","남자","","31527",
"홍천군","여자","","31013",
"홍천군","총외국인","","348",
"홍천군","남자","","116",
"홍천군","여자","","232",
"횡성군","총인구","","37798",
"횡성군","남자","","18646",
"횡성군","여자","","19152",
"횡성군","총내국인","","37497",
"횡성군","남자","","18493",
"횡성군","여자","","19004",
"횡성군","총외국인","","301",
"횡성군","남자","","153",
"횡성군","여자","","148",
"영월군","총인구","","35050",
"영월군","남자","","17526",
"영월군","여자","","17524",
"영월군","총내국인","","34880",
"영월군","남자","","17453",
"영월군","여자","","17427",
"영월군","총외국인","","170",
"영월군","남자","","73",
"영월군","여자","","97",
"평창군","총인구","","37522",
"평창군","남자","","18758",
"평창군","여자","","18764",
"평창군","총내국인","","37349",
"평창군","남자","","18711",
"평창군","여자","","18638",
"평창군","총외국인","","173",
"평창군","남자","","47",
"평창군","여자","","126",
"정선군","총인구","","35980",
"정선군","남자","","18438",
"정선군","여자","","17542",
"정선군","총내국인","","35804",
"정선군","남자","","18396",
"정선군","여자","","17408",
"정선군","총외국인","","176",
"정선군","남자","","42",
"정선군","여자","","134",
"철원군","총인구","","43271",
"철원군","남자","","22300",
"철원군","여자","","20971",
"철원군","총내국인","","43109",
"철원군","남자","","22246",
"철원군","여자","","20863",
"철원군","총외국인","","162",
"철원군","남자","","54",
"철원군","여자","","108",
"화천군","총인구","","22119",
"화천군","남자","","12455",
"화천군","여자","","9664",
"화천군","총내국인","","22015",
"화천군","남자","","12422",
"화천군","여자","","9593",
"화천군","총외국인","","104",
"화천군","남자","","33",
"화천군","여자","","71",
"양구군","총인구","","19363",
"양구군","남자","","10190",
"양구군","여자","","9173",
"양구군","총내국인","","19252",
"양구군","남자","","10163",
"양구군","여자","","9089",
"양구군","총외국인","","111",
"양구군","남자","","27",
"양구군","여자","","84",
"인제군","총인구","","28765",
"인제군","남자","","15300",
"인제군","여자","","13465",
"인제군","총내국인","","28591",
"인제군","남자","","15230",
"인제군","여자","","13361",
"인제군","총외국인","","174",
"인제군","남자","","70",
"인제군","여자","","104",
"고성군","총인구","","26753",
"고성군","남자","","13638",
"고성군","여자","","13115",
"고성군","총내국인","","26458",
"고성군","남자","","13501",
"고성군","여자","","12957",
"고성군","총외국인","","295",
"고성군","남자","","137",
"고성군","여자","","158",
"양양군","총인구","","25475",
"양양군","남자","","12967",
"양양군","여자","","12508",
"양양군","총내국인","","25294",
"양양군","남자","","12871",
"양양군","여자","","12423",
"양양군","총외국인","","181",
"양양군","남자","","96",
"양양군","여자","","85",
"충청북도","총인구","","1512157",
"충청북도","남자","","758214",
"충청북도","여자","","753943",
"충청북도","총내국인","","1495984",
"충청북도","남자","","748622",
"충청북도","여자","","747362",
"충청북도","총외국인","","16173",
"충청북도","남자","","9592",
"충청북도","여자","","6581",
"청주시","총인구","","666924",
"청주시","남자","","332260",
"청주시","여자","","334664",
"청주시","총내국인","","662102",
"청주시","남자","","329906",
"청주시","여자","","332196",
"청주시","총외국인","","4822",
"청주시","남자","","2354",
"청주시","여자","","2468",
"충주시","총인구","","203212",
"충주시","남자","","102103",
"충주시","여자","","101109",
"충주시","총내국인","","201361",
"충주시","남자","","100998",
"충주시","여자","","100363",
"충주시","총외국인","","1851",
"충주시","남자","","1105",
"충주시","여자","","746",
"제천시","총인구","","134698",
"제천시","남자","","67411",
"제천시","여자","","67287",
"제천시","총내국인","","133626",
"제천시","남자","","66910",
"제천시","여자","","66716",
"제천시","총외국인","","1072",
"제천시","남자","","501",
"제천시","여자","","571",
"청원군","총인구","","143762",
"청원군","남자","","72929",
"청원군","여자","","70833",
"청원군","총내국인","","142017",
"청원군","남자","","71849",
"청원군","여자","","70168",
"청원군","총외국인","","1745",
"청원군","남자","","1080",
"청원군","여자","","665",
"보은군","총인구","","30509",
"보은군","남자","","14596",
"보은군","여자","","15913",
"보은군","총내국인","","30311",
"보은군","남자","","14527",
"보은군","여자","","15784",
"보은군","총외국인","","198",
"보은군","남자","","69",
"보은군","여자","","129",
"옥천군","총인구","","49730",
"옥천군","남자","","24509",
"옥천군","여자","","25221",
"옥천군","총내국인","","49295",
"옥천군","남자","","24270",
"옥천군","여자","","25025",
"옥천군","총외국인","","435",
"옥천군","남자","","239",
"옥천군","여자","","196",
"영동군","총인구","","46231",
"영동군","남자","","22618",
"영동군","여자","","23613",
"영동군","총내국인","","45974",
"영동군","남자","","22512",
"영동군","여자","","23462",
"영동군","총외국인","","257",
"영동군","남자","","106",
"영동군","여자","","151",
"진천군","총인구","","61915",
"진천군","남자","","32602",
"진천군","여자","","29313",
"진천군","총내국인","","59324",
"진천군","남자","","30623",
"진천군","여자","","28701",
"진천군","총외국인","","2591",
"진천군","남자","","1979",
"진천군","여자","","612",
"괴산군","총인구","","31392",
"괴산군","남자","","15266",
"괴산군","여자","","16126",
"괴산군","총내국인","","31116",
"괴산군","남자","","15100",
"괴산군","여자","","16016",
"괴산군","총외국인","","276",
"괴산군","남자","","166",
"괴산군","여자","","110",
"음성군","총인구","","84088",
"음성군","남자","","44178",
"음성군","여자","","39910",
"음성군","총내국인","","81645",
"음성군","남자","","42415",
"음성군","여자","","39230",
"음성군","총외국인","","2443",
"음성군","남자","","1763",
"음성군","여자","","680",
"단양군","총인구","","28165",
"단양군","남자","","13887",
"단양군","여자","","14278",
"단양군","총내국인","","28009",
"단양군","남자","","13834",
"단양군","여자","","14175",
"단양군","총외국인","","156",
"단양군","남자","","53",
"단양군","여자","","103",
"증평군","총인구","","31531",
"증평군","남자","","15855",
"증평군","여자","","15676",
"증평군","총내국인","","31204",
"증평군","남자","","15678",
"증평군","여자","","15526",
"증평군","총외국인","","327",
"증평군","남자","","177",
"증평군","여자","","150",
"충청남도","총인구","","2028002",
"충청남도","남자","","1023882",
"충청남도","여자","","1004120",
"충청남도","총내국인","","2000473",
"충청남도","남자","","1007454",
"충청남도","여자","","993019",
"충청남도","총외국인","","27529",
"충청남도","남자","","16428",
"충청남도","여자","","11101",
"천안시","총인구","","574623",
"천안시","남자","","293376",
"천안시","여자","","281247",
"천안시","총내국인","","565201",
"천안시","남자","","287547",
"천안시","여자","","277654",
"천안시","총외국인","","9422",
"천안시","남자","","5829",
"천안시","여자","","3593",
"공주시","총인구","","122153",
"공주시","남자","","59745",
"공주시","여자","","62408",
"공주시","총내국인","","120660",
"공주시","남자","","59058",
"공주시","여자","","61602",
"공주시","총외국인","","1493",
"공주시","남자","","687",
"공주시","여자","","806",
"보령시","총인구","","97770",
"보령시","남자","","48539",
"보령시","여자","","49231",
"보령시","총내국인","","97091",
"보령시","남자","","48142",
"보령시","여자","","48949",
"보령시","총외국인","","679",
"보령시","남자","","397",
"보령시","여자","","282",
"아산시","총인구","","278676",
"아산시","남자","","144119",
"아산시","여자","","134557",
"아산시","총내국인","","272282",
"아산시","남자","","139990",
"아산시","여자","","132292",
"아산시","총외국인","","6394",
"아산시","남자","","4129",
"아산시","여자","","2265",
"서산시","총인구","","156843",
"서산시","남자","","80700",
"서산시","여자","","76143",
"서산시","총내국인","","155082",
"서산시","남자","","79691",
"서산시","여자","","75391",
"서산시","총외국인","","1761",
"서산시","남자","","1009",
"서산시","여자","","752",
"논산시","총인구","","119222",
"논산시","남자","","58483",
"논산시","여자","","60739",
"논산시","총내국인","","117686",
"논산시","남자","","57703",
"논산시","여자","","59983",
"논산시","총외국인","","1536",
"논산시","남자","","780",
"논산시","여자","","756",
"계룡시","총인구","","41528",
"계룡시","남자","","20758",
"계룡시","여자","","20770",
"계룡시","총내국인","","41395",
"계룡시","남자","","20707",
"계룡시","여자","","20688",
"계룡시","총외국인","","133",
"계룡시","남자","","51",
"계룡시","여자","","82",
"금산군","총인구","","52952",
"금산군","남자","","25982",
"금산군","여자","","26970",
"금산군","총내국인","","52442",
"금산군","남자","","25796",
"금산군","여자","","26646",
"금산군","총외국인","","510",
"금산군","남자","","186",
"금산군","여자","","324",
"연기군","총인구","","81447",
"연기군","남자","","41929",
"연기군","여자","","39518",
"연기군","총내국인","","80542",
"연기군","남자","","41371",
"연기군","여자","","39171",
"연기군","총외국인","","905",
"연기군","남자","","558",
"연기군","여자","","347",
"부여군","총인구","","67584",
"부여군","남자","","32552",
"부여군","여자","","35032",
"부여군","총내국인","","67102",
"부여군","남자","","32324",
"부여군","여자","","34778",
"부여군","총외국인","","482",
"부여군","남자","","228",
"부여군","여자","","254",
"서천군","총인구","","53914",
"서천군","남자","","25716",
"서천군","여자","","28198",
"서천군","총내국인","","53620",
"서천군","남자","","25580",
"서천군","여자","","28040",
"서천군","총외국인","","294",
"서천군","남자","","136",
"서천군","여자","","158",
"청양군","총인구","","29755",
"청양군","남자","","14327",
"청양군","여자","","15428",
"청양군","총내국인","","29506",
"청양군","남자","","14214",
"청양군","여자","","15292",
"청양군","총외국인","","249",
"청양군","남자","","113",
"청양군","여자","","136",
"홍성군","총인구","","82811",
"홍성군","남자","","40691",
"홍성군","여자","","42120",
"홍성군","총내국인","","81876",
"홍성군","남자","","40149",
"홍성군","여자","","41727",
"홍성군","총외국인","","935",
"홍성군","남자","","542",
"홍성군","여자","","393",
"예산군","총인구","","77830",
"예산군","남자","","38140",
"예산군","여자","","39690",
"예산군","총내국인","","77209",
"예산군","남자","","37773",
"예산군","여자","","39436",
"예산군","총외국인","","621",
"예산군","남자","","367",
"예산군","여자","","254",
"태안군","총인구","","53888",
"태안군","남자","","26548",
"태안군","여자","","27340",
"태안군","총내국인","","53673",
"태안군","남자","","26437",
"태안군","여자","","27236",
"태안군","총외국인","","215",
"태안군","남자","","111",
"태안군","여자","","104",
"당진군","총인구","","137006",
"당진군","남자","","72277",
"당진군","여자","","64729",
"당진군","총내국인","","135106",
"당진군","남자","","70972",
"당진군","여자","","64134",
"당진군","총외국인","","1900",
"당진군","남자","","1305",
"당진군","여자","","595",
"전라북도","총인구","","1777220",
"전라북도","남자","","872724",
"전라북도","여자","","904496",
"전라북도","총내국인","","1766044",
"전라북도","남자","","867630",
"전라북도","여자","","898414",
"전라북도","총외국인","","11176",
"전라북도","남자","","5094",
"전라북도","여자","","6082",
"전주시","총인구","","649728",
"전주시","남자","","319648",
"전주시","여자","","330080",
"전주시","총내국인","","646512",
"전주시","남자","","318359",
"전주시","여자","","328153",
"전주시","총외국인","","3216",
"전주시","남자","","1289",
"전주시","여자","","1927",
"군산시","총인구","","260546",
"군산시","남자","","132090",
"군산시","여자","","128456",
"군산시","총내국인","","258845",
"군산시","남자","","131212",
"군산시","여자","","127633",
"군산시","총외국인","","1701",
"군산시","남자","","878",
"군산시","여자","","823",
"익산시","총인구","","296366",
"익산시","남자","","146891",
"익산시","여자","","149475",
"익산시","총내국인","","294479",
"익산시","남자","","146026",
"익산시","여자","","148453",
"익산시","총외국인","","1887",
"익산시","남자","","865",
"익산시","여자","","1022",
"정읍시","총인구","","110352",
"정읍시","남자","","53020",
"정읍시","여자","","57332",
"정읍시","총내국인","","109458",
"정읍시","남자","","52472",
"정읍시","여자","","56986",
"정읍시","총외국인","","894",
"정읍시","남자","","548",
"정읍시","여자","","346",
"남원시","총인구","","78770",
"남원시","남자","","37603",
"남원시","여자","","41167",
"남원시","총내국인","","78425",
"남원시","남자","","37473",
"남원시","여자","","40952",
"남원시","총외국인","","345",
"남원시","남자","","130",
"남원시","여자","","215",
"김제시","총인구","","83302",
"김제시","남자","","39989",
"김제시","여자","","43313",
"김제시","총내국인","","82739",
"김제시","남자","","39647",
"김제시","여자","","43092",
"김제시","총외국인","","563",
"김제시","남자","","342",
"김제시","여자","","221",
"완주군","총인구","","83408",
"완주군","남자","","42339",
"완주군","여자","","41069",
"완주군","총내국인","","82041",
"완주군","남자","","41606",
"완주군","여자","","40435",
"완주군","총외국인","","1367",
"완주군","남자","","733",
"완주군","여자","","634",
"진안군","총인구","","20446",
"진안군","남자","","9736",
"진안군","여자","","10710",
"진안군","총내국인","","20318",
"진안군","남자","","9719",
"진안군","여자","","10599",
"진안군","총외국인","","128",
"진안군","남자","","17",
"진안군","여자","","111",
"무주군","총인구","","21827",
"무주군","남자","","10473",
"무주군","여자","","11354",
"무주군","총내국인","","21752",
"무주군","남자","","10459",
"무주군","여자","","11293",
"무주군","총외국인","","75",
"무주군","남자","","14",
"무주군","여자","","61",
"장수군","총인구","","19424",
"장수군","남자","","9197",
"장수군","여자","","10227",
"장수군","총내국인","","19293",
"장수군","남자","","9170",
"장수군","여자","","10123",
"장수군","총외국인","","131",
"장수군","남자","","27",
"장수군","여자","","104",
"임실군","총인구","","23663",
"임실군","남자","","11066",
"임실군","여자","","12597",
"임실군","총내국인","","23490",
"임실군","남자","","11012",
"임실군","여자","","12478",
"임실군","총외국인","","173",
"임실군","남자","","54",
"임실군","여자","","119",
"순창군","총인구","","25241",
"순창군","남자","","11589",
"순창군","여자","","13652",
"순창군","총내국인","","25063",
"순창군","남자","","11565",
"순창군","여자","","13498",
"순창군","총외국인","","178",
"순창군","남자","","24",
"순창군","여자","","154",
"고창군","총인구","","53333",
"고창군","남자","","25156",
"고창군","여자","","28177",
"고창군","총내국인","","53052",
"고창군","남자","","25061",
"고창군","여자","","27991",
"고창군","총외국인","","281",
"고창군","남자","","95",
"고창군","여자","","186",
"부안군","총인구","","50814",
"부안군","남자","","23927",
"부안군","여자","","26887",
"부안군","총내국인","","50577",
"부안군","남자","","23849",
"부안군","여자","","26728",
"부안군","총외국인","","237",
"부안군","남자","","78",
"부안군","여자","","159",
"전라남도","총인구","","1741499",
"전라남도","남자","","852513",
"전라남도","여자","","888986",
"전라남도","총내국인","","1728749",
"전라남도","남자","","845952",
"전라남도","여자","","882797",
"전라남도","총외국인","","12750",
"전라남도","남자","","6561",
"전라남도","여자","","6189",
"목포시","총인구","","249960",
"목포시","남자","","125019",
"목포시","여자","","124941",
"목포시","총내국인","","248694",
"목포시","남자","","124387",
"목포시","여자","","124307",
"목포시","총외국인","","1266",
"목포시","남자","","632",
"목포시","여자","","634",
"여수시","총인구","","269937",
"여수시","남자","","135185",
"여수시","여자","","134752",
"여수시","총내국인","","268727",
"여수시","남자","","134498",
"여수시","여자","","134229",
"여수시","총외국인","","1210",
"여수시","남자","","687",
"여수시","여자","","523",
"순천시","총인구","","258670",
"순천시","남자","","127989",
"순천시","여자","","130681",
"순천시","총내국인","","257800",
"순천시","남자","","127699",
"순천시","여자","","130101",
"순천시","총외국인","","870",
"순천시","남자","","290",
"순천시","여자","","580",
"나주시","총인구","","78679",
"나주시","남자","","37379",
"나주시","여자","","41300",
"나주시","총내국인","","77825",
"나주시","남자","","37000",
"나주시","여자","","40825",
"나주시","총외국인","","854",
"나주시","남자","","379",
"나주시","여자","","475",
"광양시","총인구","","137810",
"광양시","남자","","70957",
"광양시","여자","","66853",
"광양시","총내국인","","137100",
"광양시","남자","","70611",
"광양시","여자","","66489",
"광양시","총외국인","","710",
"광양시","남자","","346",
"광양시","여자","","364",
"담양군","총인구","","41027",
"담양군","남자","","19602",
"담양군","여자","","21425",
"담양군","총내국인","","40726",
"담양군","남자","","19455",
"담양군","여자","","21271",
"담양군","총외국인","","301",
"담양군","남자","","147",
"담양군","여자","","154",
"곡성군","총인구","","27272",
"곡성군","남자","","12569",
"곡성군","여자","","14703",
"곡성군","총내국인","","26975",
"곡성군","남자","","12401",
"곡성군","여자","","14574",
"곡성군","총외국인","","297",
"곡성군","남자","","168",
"곡성군","여자","","129",
"구례군","총인구","","22419",
"구례군","남자","","10420",
"구례군","여자","","11999",
"구례군","총내국인","","22291",
"구례군","남자","","10398",
"구례군","여자","","11893",
"구례군","총외국인","","128",
"구례군","남자","","22",
"구례군","여자","","106",
"고흥군","총인구","","63392",
"고흥군","남자","","29075",
"고흥군","여자","","34317",
"고흥군","총내국인","","63179",
"고흥군","남자","","29021",
"고흥군","여자","","34158",
"고흥군","총외국인","","213",
"고흥군","남자","","54",
"고흥군","여자","","159",
"보성군","총인구","","40166",
"보성군","남자","","18374",
"보성군","여자","","21792",
"보성군","총내국인","","39963",
"보성군","남자","","18332",
"보성군","여자","","21631",
"보성군","총외국인","","203",
"보성군","남자","","42",
"보성군","여자","","161",
"화순군","총인구","","62219",
"화순군","남자","","29465",
"화순군","여자","","32754",
"화순군","총내국인","","61825",
"화순군","남자","","29331",
"화순군","여자","","32494",
"화순군","총외국인","","394",
"화순군","남자","","134",
"화순군","여자","","260",
"장흥군","총인구","","35763",
"장흥군","남자","","16658",
"장흥군","여자","","19105",
"장흥군","총내국인","","35590",
"장흥군","남자","","16605",
"장흥군","여자","","18985",
"장흥군","총외국인","","173",
"장흥군","남자","","53",
"장흥군","여자","","120",
"강진군","총인구","","34204",
"강진군","남자","","15897",
"강진군","여자","","18307",
"강진군","총내국인","","34029",
"강진군","남자","","15839",
"강진군","여자","","18190",
"강진군","총외국인","","175",
"강진군","남자","","58",
"강진군","여자","","117",
"해남군","총인구","","66042",
"해남군","남자","","31344",
"해남군","여자","","34698",
"해남군","총내국인","","65685",
"해남군","남자","","31238",
"해남군","여자","","34447",
"해남군","총외국인","","357",
"해남군","남자","","106",
"해남군","여자","","251",
"영암군","총인구","","58748",
"영암군","남자","","30607",
"영암군","여자","","28141",
"영암군","총내국인","","55665",
"영암군","남자","","28432",
"영암군","여자","","27233",
"영암군","총외국인","","3083",
"영암군","남자","","2175",
"영암군","여자","","908",
"무안군","총인구","","68462",
"무안군","남자","","33340",
"무안군","여자","","35122",
"무안군","총내국인","","67697",
"무안군","남자","","32959",
"무안군","여자","","34738",
"무안군","총외국인","","765",
"무안군","남자","","381",
"무안군","여자","","384",
"함평군","총인구","","30995",
"함평군","남자","","14498",
"함평군","여자","","16497",
"함평군","총내국인","","30770",
"함평군","남자","","14397",
"함평군","여자","","16373",
"함평군","총외국인","","225",
"함평군","남자","","101",
"함평군","여자","","124",
"영광군","총인구","","48663",
"영광군","남자","","23257",
"영광군","여자","","25406",
"영광군","총내국인","","48432",
"영광군","남자","","23178",
"영광군","여자","","25254",
"영광군","총외국인","","231",
"영광군","남자","","79",
"영광군","여자","","152",
"장성군","총인구","","38507",
"장성군","남자","","18862",
"장성군","여자","","19645",
"장성군","총내국인","","37899",
"장성군","남자","","18448",
"장성군","여자","","19451",
"장성군","총외국인","","608",
"장성군","남자","","414",
"장성군","여자","","194",
"완도군","총인구","","46777",
"완도군","남자","","22454",
"완도군","여자","","24323",
"완도군","총내국인","","46476",
"완도군","남자","","22306",
"완도군","여자","","24170",
"완도군","총외국인","","301",
"완도군","남자","","148",
"완도군","여자","","153",
"진도군","총인구","","28565",
"진도군","남자","","13337",
"진도군","여자","","15228",
"진도군","총내국인","","28414",
"진도군","남자","","13302",
"진도군","여자","","15112",
"진도군","총외국인","","151",
"진도군","남자","","35",
"진도군","여자","","116",
"신안군","총인구","","33222",
"신안군","남자","","16225",
"신안군","여자","","16997",
"신안군","총내국인","","32987",
"신안군","남자","","16115",
"신안군","여자","","16872",
"신안군","총외국인","","235",
"신안군","남자","","110",
"신안군","여자","","125",
"경상북도","총인구","","2600032",
"경상북도","남자","","1296071",
"경상북도","여자","","1303961",
"경상북도","총내국인","","2575370",
"경상북도","남자","","1281510",
"경상북도","여자","","1293860",
"경상북도","총외국인","","24662",
"경상북도","남자","","14561",
"경상북도","여자","","10101",
"포항시","총인구","","511390",
"포항시","남자","","260124",
"포항시","여자","","251266",
"포항시","총내국인","","508736",
"포항시","남자","","258710",
"포항시","여자","","250026",
"포항시","총외국인","","2654",
"포항시","남자","","1414",
"포항시","여자","","1240",
"경주시","총인구","","256150",
"경주시","남자","","127642",
"경주시","여자","","128508",
"경주시","총내국인","","252750",
"경주시","남자","","125267",
"경주시","여자","","127483",
"경주시","총외국인","","3400",
"경주시","남자","","2375",
"경주시","여자","","1025",
"김천시","총인구","","127889",
"김천시","남자","","62390",
"김천시","여자","","65499",
"김천시","총내국인","","126823",
"김천시","남자","","61842",
"김천시","여자","","64981",
"김천시","총외국인","","1066",
"김천시","남자","","548",
"김천시","여자","","518",
"안동시","총인구","","166197",
"안동시","남자","","81055",
"안동시","여자","","85142",
"안동시","총내국인","","165399",
"안동시","남자","","80758",
"안동시","여자","","84641",
"안동시","총외국인","","798",
"안동시","남자","","297",
"안동시","여자","","501",
"구미시","총인구","","402607",
"구미시","남자","","207089",
"구미시","여자","","195518",
"구미시","총내국인","","399019",
"구미시","남자","","205107",
"구미시","여자","","193912",
"구미시","총외국인","","3588",
"구미시","남자","","1982",
"구미시","여자","","1606",
"영주시","총인구","","108888",
"영주시","남자","","53692",
"영주시","여자","","55196",
"영주시","총내국인","","108268",
"영주시","남자","","53447",
"영주시","여자","","54821",
"영주시","총외국인","","620",
"영주시","남자","","245",
"영주시","여자","","375",
"영천시","총인구","","95256",
"영천시","남자","","47052",
"영천시","여자","","48204",
"영천시","총내국인","","94350",
"영천시","남자","","46401",
"영천시","여자","","47949",
"영천시","총외국인","","906",
"영천시","남자","","651",
"영천시","여자","","255",
"상주시","총인구","","98103",
"상주시","남자","","47403",
"상주시","여자","","50700",
"상주시","총내국인","","97559",
"상주시","남자","","47192",
"상주시","여자","","50367",
"상주시","총외국인","","544",
"상주시","남자","","211",
"상주시","여자","","333",
"문경시","총인구","","69021",
"문경시","남자","","33316",
"문경시","여자","","35705",
"문경시","총내국인","","68692",
"문경시","남자","","33180",
"문경시","여자","","35512",
"문경시","총외국인","","329",
"문경시","남자","","136",
"문경시","여자","","193",
"경산시","총인구","","266036",
"경산시","남자","","134391",
"경산시","여자","","131645",
"경산시","총내국인","","260643",
"경산시","남자","","131087",
"경산시","여자","","129556",
"경산시","총외국인","","5393",
"경산시","남자","","3304",
"경산시","여자","","2089",
"군위군","총인구","","19993",
"군위군","남자","","9470",
"군위군","여자","","10523",
"군위군","총내국인","","19794",
"군위군","남자","","9335",
"군위군","여자","","10459",
"군위군","총외국인","","199",
"군위군","남자","","135",
"군위군","여자","","64",
"의성군","총인구","","51247",
"의성군","남자","","23726",
"의성군","여자","","27521",
"의성군","총내국인","","51024",
"의성군","남자","","23619",
"의성군","여자","","27405",
"의성군","총외국인","","223",
"의성군","남자","","107",
"의성군","여자","","116",
"청송군","총인구","","24008",
"청송군","남자","","11529",
"청송군","여자","","12479",
"청송군","총내국인","","23930",
"청송군","남자","","11515",
"청송군","여자","","12415",
"청송군","총외국인","","78",
"청송군","남자","","14",
"청송군","여자","","64",
"영양군","총인구","","16540",
"영양군","남자","","7751",
"영양군","여자","","8789",
"영양군","총내국인","","16453",
"영양군","남자","","7740",
"영양군","여자","","8713",
"영양군","총외국인","","87",
"영양군","남자","","11",
"영양군","여자","","76",
"영덕군","총인구","","36428",
"영덕군","남자","","16831",
"영덕군","여자","","19597",
"영덕군","총내국인","","36220",
"영덕군","남자","","16723",
"영덕군","여자","","19497",
"영덕군","총외국인","","208",
"영덕군","남자","","108",
"영덕군","여자","","100",
"청도군","총인구","","38228",
"청도군","남자","","17639",
"청도군","여자","","20589",
"청도군","총내국인","","37935",
"청도군","남자","","17506",
"청도군","여자","","20429",
"청도군","총외국인","","293",
"청도군","남자","","133",
"청도군","여자","","160",
"고령군","총인구","","31817",
"고령군","남자","","15840",
"고령군","여자","","15977",
"고령군","총내국인","","31000",
"고령군","남자","","15195",
"고령군","여자","","15805",
"고령군","총외국인","","817",
"고령군","남자","","645",
"고령군","여자","","172",
"성주군","총인구","","36859",
"성주군","남자","","17862",
"성주군","여자","","18997",
"성주군","총내국인","","36319",
"성주군","남자","","17480",
"성주군","여자","","18839",
"성주군","총외국인","","540",
"성주군","남자","","382",
"성주군","여자","","158",
"칠곡군","총인구","","114246",
"칠곡군","남자","","58668",
"칠곡군","여자","","55578",
"칠곡군","총내국인","","112104",
"칠곡군","남자","","57185",
"칠곡군","여자","","54919",
"칠곡군","총외국인","","2142",
"칠곡군","남자","","1483",
"칠곡군","여자","","659",
"예천군","총인구","","43015",
"예천군","남자","","20323",
"예천군","여자","","22692",
"예천군","총내국인","","42757",
"예천군","남자","","20264",
"예천군","여자","","22493",
"예천군","총외국인","","258",
"예천군","남자","","59",
"예천군","여자","","199",
"봉화군","총인구","","31242",
"봉화군","남자","","15255",
"봉화군","여자","","15987",
"봉화군","총내국인","","31081",
"봉화군","남자","","15201",
"봉화군","여자","","15880",
"봉화군","총외국인","","161",
"봉화군","남자","","54",
"봉화군","여자","","107",
"울진군","총인구","","47108",
"울진군","남자","","23025",
"울진군","여자","","24083",
"울진군","총내국인","","46777",
"울진군","남자","","22768",
"울진군","여자","","24009",
"울진군","총외국인","","331",
"울진군","남자","","257",
"울진군","여자","","74",
"울릉군","총인구","","7764",
"울릉군","남자","","3998",
"울릉군","여자","","3766",
"울릉군","총내국인","","7737",
"울릉군","남자","","3988",
"울릉군","여자","","3749",
"울릉군","총외국인","","27",
"울릉군","남자","","10",
"울릉군","여자","","17",
"경상남도","총인구","","3160154",
"경상남도","남자","","1591430",
"경상남도","여자","","1568724",
"경상남도","총내국인","","3119571",
"경상남도","남자","","1562686",
"경상남도","여자","","1556885",
"경상남도","총외국인","","40583",
"경상남도","남자","","28744",
"경상남도","여자","","11839",
"진주시","총인구","","337896",
"진주시","남자","","167005",
"진주시","여자","","170891",
"진주시","총내국인","","335297",
"진주시","남자","","165447",
"진주시","여자","","169850",
"진주시","총외국인","","2599",
"진주시","남자","","1558",
"진주시","여자","","1041",
"통영시","총인구","","129366",
"통영시","남자","","65858",
"통영시","여자","","63508",
"통영시","총내국인","","127896",
"통영시","남자","","64908",
"통영시","여자","","62988",
"통영시","총외국인","","1470",
"통영시","남자","","950",
"통영시","여자","","520",
"사천시","총인구","","107524",
"사천시","남자","","53890",
"사천시","여자","","53634",
"사천시","총내국인","","106175",
"사천시","남자","","52924",
"사천시","여자","","53251",
